conversationId	utteranceNum	wizard utterance	user utterance	entity	sentiment
CCPE-43503	5.0	Are there any type of movies that you don't enjoy?	I am not a big horror fan. Lot of people like that like the Purge movies or I don't know, The House on Haunted Hill. I can't really think of a lot of the names cuz to me, they all just kind of sound the same, but It's not to say I won't watch one, but I just don't actively It'd probably be more one that I would maybe rent at rent at Redbox or watch at Netflix. It's not something that I would go be waiting on a Friday night	purge movies	-1.0
CCPE-43503	10.0	Have you seen Black Panther	Yeah, I have some. That one was really good. I'll probably put that on my list of the best of the modern series.	Black Panther	3.0
CCPE-43503	12.0	What did you enjoy or not enjoy about this movie?	I just enjoyed pretty much everything. I liked the story. It was neat the way they did it. I've never I was never a Black Panther comic book fan. I don't even think I might have one maybe with him in it, but I think it was with him and somebody else. But so it's not like a comic book character that I thought I wasn't sure if I would enjoy the movie, but it was very surprising cuz it was probably one of the best the best Marvel movies they've done so far,	Black Panther	3.0
CCPE-43503	13.0		clear with the very first time Iron Man.	Iron Man	
CCPE-43bec	9.0	Can you name a drama movie you like?	I liked the film Stealing Beauty.	Stealing Beauty	2.0
CCPE-43bec	11.0	Why did you like the movie Stealing beauty?	I enjoyed Liv Tyler as an actress. I liked the setting of the film in Italy. I just thought it was an interesting story.	Stealing Beauty	2.0
CCPE-43bec	16.0	Well, have you seen the movie The Incredibles?	I've seen the movie The Incredibles.	The Incredibles	1.0
CCPE-43d6d	7.0	Great, now what's a movie you've seen that you really liked?	I liked Zombieland.	Zombieland	3.0
CCPE-43d6d	8.0		or World War Z	World War Z	2.0
CCPE-43d6d	10.0	Why did you like Zombieland?	Because, it had zombies and it was super funny as well.	Zombieland	3.0
CCPE-43d6d	22.0	I see. What's a movie you saw that you disliked?	Pulp Fiction	Pulp Fiction	-2.0
CCPE-43d6d	26.0	I see. I didn't think pulp fiction was supposed to be funny. I thought it was an action flick	Yeah, that's that's true. Pulp Fiction was was a pretty drawn in action flick, but I just was not a fan of it. It was I thought it was more popular and overrated.	Pulp Fiction	-2.0
CCPE-43d6d	30.0	Okay... now I'm curious. Did you see the movie inception?	Yes, I thought it was very interesting. I liked how it had so many different You couldn't really find It was very confusing to find out what was real and what wasn't real. And you didn't know when it was false or not.	Inception	2.0
CCPE-43d6d	34.0	Cool. Did you also see Batman: Dark Knight Rises?	No, is that a good movie?	The Dark Knight Rises	
CCPE-4452d	5.0	cool, what is your favorite movie?	Dumb and Dumber	Dumb and Dumber	3.0
CCPE-4452d	12.0	Interesting, is there a movie you do not like?	I did not like Sex and the City the movie.	Sex and the City	-2.0
CCPE-4452d	17.0	Ok, then have you seen the movie Logan	No, I haven't seen that movie.	Logan	
CCPE-4452d	19.0	Ok, then have you seen the movie The Matrix	Yes, I haven't seen that movie. I like Keanu Reeves.	The Matrix	1.0
CCPE-4494d	3.0	Can you name a particular movie that you like?	Oh yes, Interstellar.	Interstellar	2.0
CCPE-4494d	7.0	Can you name a movie that you do not like?	Titanic	Titanic	-2.0
CCPE-4494d	11.0	Do you like the movie Jurassic World: Fallen Kingdom?	Yes, I though it was quite action-packed and good. Yes, I did.	Jurassic World: Fallen Kingdom	2.0
CCPE-4494d	15.0	Do you like the movie Justice League?	I have not seen it, so I don't have an opinion.	Justice League	
CCPE-4494d	17.0	Do you like the movie Elf?	I've not seen Elf either.	Elf	
CCPE-4494d	23.0	Do you like the movie Pacific Rim: Uprising?	Yes.	Pacific Rim Uprising	2.0
CCPE-4494d	27.0	Do you like the movie Ant-Man?	I have not seen it.	Ant-Man	
CCPE-44d1b	4.0		I think it was called The Last Jedi.	Star Wars: The Last Jedi	3.0
CCPE-44d1b	8.0	Perfect, now that I know what movie you like, can you name one you don't like? What would be last on your list?	I wasn't a fan of the Ant Man movie I saw today. It was not that funny, it was not one of my favorite modern movies. It seemed too contrived.	Ant-Man	-3.0
CCPE-44d1b	12.0	Thanks for that. By any chance, have you seen the movie reservoir dogs?	No, I haven't seen it yet, but I heard very good things about it. I I'd love to see it.	Reservoir Dogs	1.0
CCPE-44d1b	15.0	Have you seen Bridesmaids?	It sounds like something I should check out. Maybe I'll watch it over the weekend.	Bridesmaids	1.0
CCPE-44d1b	19.0	Have you seen The Matrix series?	Oh yeah, I love The Matrix movie also real good.I love Neo. I love that concept about the red pill and the blue pill, it was a pretty good concept to learn.	The Matrix	3.0
CCPE-44d1b	21.0	Those movies were great. The Jason Bourne movies come close. Have you seen those?	Great action scenes in that movie.	the jason bourne movies	2.0
CCPE-44f54	1.0	Could you tell me about one of your favorite movies?	One of my favorite movies is Wayne's World.	Wayne's world	3.0
CCPE-44f54	9.0		I like the Star Wars films, but I don't think that movie got great reviews.	star wars	2.0
CCPE-44f54	11.0	ok, what about star wars do you like?	I liked the newer films a Force Awakens and The Last Jedi.	Star Wars: Episode VII - The Force Awakens	2.0
CCPE-44f54	11.0	ok, what about star wars do you like?	I liked the newer films a Force Awakens and The Last Jedi.	Star Wars: The Last Jedi	2.0
CCPE-44f54	13.0	Anything else about that genre you'd like to comment about?	I also liked the earlier trilogy, Episodes IV, V, and VI, but I did not like the films that came out in the early 2000s.	Star Wars: Episode IV - A New Hope	2.0
CCPE-44f54	13.0	Anything else about that genre you'd like to comment about?	I also liked the earlier trilogy, Episodes IV, V, and VI, but I did not like the films that came out in the early 2000s.	Star Wars: Episode V - The Empire Strikes Back	2.0
CCPE-44f54	13.0	Anything else about that genre you'd like to comment about?	I also liked the earlier trilogy, Episodes IV, V, and VI, but I did not like the films that came out in the early 2000s.	Star Wars: Episode VI - Return Of The Jedi	2.0
CCPE-44f54	18.0	How about Justice League?	I don't know anything about that film but I would give it a try.	Justice League	
CCPE-44f54	22.0		The Lord of the Rings is one of my favorite trilogies.	the lord of the rings	3.0
CCPE-44f54	24.0	oh great... could you elaborate?	My favorite one was Lord of the Rings 2: The Two Towers, but I liked all of the films.	The Lord of the Rings: The Two Towers	3.0
CCPE-44f54	29.0	hmm... what about Fifty Shades Freed	I would not be interested in that film.	Fifty Shades Freed	-1.0
CCPE-466dd	9.0	What's one of your favorite movies?	I'd have to say the one who flew over the cuckoo's nest. Have you ever watched it? It's very good.	One Flew Over the Cuckoo's Nest	3.0
CCPE-466dd	15.0	have you watched the equalizer?	I have. Very good movie.	The Equalizer	3.0
CCPE-466dd	25.0	Do you like movies like The Hunger Games?	I like The Hunger Games. I watched them all. They were all pretty good.	The Hunger Games	2.0
CCPE-466dd	27.0	Do you like movies like dumb and dumber?	Who doesn't like Dumb and Dumber? That's very funny. I mean Jim Carrey in it was excellent.	Dumb and Dumber	3.0
CCPE-46d76	2.0	Hello, can you please name one of your favourite movie?	One of my favorite movies is The Dark Knight.	The Dark Knight	3.0
CCPE-46d76	18.0	Have you watched the movie Thor?	Yes, I have.	Thor	
CCPE-46d76	26.0	what is it about Marvel movies that you like the most	They tend to be well-produced, well-developed, have good acting, good story lines, good characters, stuff like that.	marvel movies	
CCPE-46d76	30.0	Okay. now. Have you watched the movie The Matrix	Yes.	The Matrix	
CCPE-47f59	5.0	Is there a specific movie you enjoy from this genre?	Caddyshack's probably my favorite comedy.	Caddyshack	3.0
CCPE-47f59	13.0	Is there a specific movie that you heavily dislike?	Not a romantic comedy, but I don't like The Adventures of Pluto Nash at all.	The Adventures of Pluto Nash	-3.0
CCPE-47f59	17.0	Have you seen National Lampoon's Christmas Vacation	Yes, I have.	National Lampoon's Christmas Vacation	
CCPE-485bd	3.0	Alright, what's one of your favorite movies?	Dazed and Confused	Dazed and Confused	3.0
CCPE-485bd	7.0	I see. Can you tell me about a movie you didn't like?	I didn't really like Black Panther.	Black Panther	-2.0
CCPE-485bd	11.0	Ok. Can you think of another movie you didn't like?	I didn't really care for the new Spider-Man. I guess superhero movies don't really do much for me, but yeah, I didn't really like that, either.	Spider-Man: Homecoming	-2.0
CCPE-485bd	15.0	I see. Have you seen Ocean's Eight?	Yes. I had to think about that for a second. Yes, and I actually loved all of those movies. They're funny, and they The crime aspect to it is intriguing to me, entertaining.	Ocean's 8	3.0
CCPE-485bd	19.0	Have you seen the movie Tag?	No, I'm not familiar with that one.	Tag	
CCPE-485bd	22.0	What about The Matrix, have you seen that one?	more than once	The Matrix	3.0
CCPE-485bd	25.0	And what do you like about those types of movies?	Just the the action and especially in The Matrix, kind of the sci-fi behind the story was very cool.	The Matrix	3.0
CCPE-489fa	11.0		insects from their mouth I don't like it. Another example of scary movies is The Walking Dead, dead people moving around is scary. Don't you think it's scary?	the walking dead	-3.0
CCPE-489fa	15.0	Have you seen Black Panther?	Wow, I loved Black Panther. Watched it, it's so wonderful. I loved the storyline. I loved	Black Panther	3.0
CCPE-489fa	16.0		I love it so much. I love Black Panther.	Black Panther	3.0
CCPE-48cd1	12.0	ok, can you name a specific film you didn't like?	I remember seeing Epic Movie a long time ago and it was just awful. I have no idea why I saw it, I saw it with some friends, and that really just put me off in terms of comedies.	Epic Movie	-3.0
CCPE-48cd1	14.0	got it, can you tell me have you watched jurrasic world?	Yes, I have.	Jurassic World	
CCPE-48ede	7.0	I see. Can you tell me a movie you really like?	Dunkirk	Dunkirk	2.0
CCPE-48ede	11.0	OK. Now, tell me about the types of movies you don't like.	Types of movies I don't like. I don't like movies like the Jackass movies, not my cup of tea.	Jackass - The Movie	-3.0
CCPE-48ede	15.0	Alright, and what about those particular ones you named do you dislike?	Oh, Jackass To me, Jackass was just really boring. It was just It was just boring. It was dull. It wasn't funny or cool or interesting to me.	Jackass - The Movie	-3.0
CCPE-48ede	19.0	Have you seen the new movie A Star is Born?	No, I I haven't seen it and I would like to see it.	A Star is Born	1.0
CCPE-48ede	21.0	What about Mamma Mia?	Haven't seen that, and I think that would be a fun one to see, also.	Mamma Mia!	1.0
CCPE-48ede	25.0	Have you seen any new movies lately?	Yeah, I saw Venom.	Venom	
CCPE-4afbe	1.0	What kind of movies do you like?	Yeah, I'm just watching right now Bob and the Trees. It's a movie about a lumberjack in I think western Massachusetts and his foresting company. Now, he's a lumberjack in real life. They shot this all in real life with real actors. The actors aren't actually actors. Like they're real The The lead actor, he's actually a forester a licensed forester in Massachusetts, and so he His son-in-law plays his son in the movie is the family business.	Bob And The Trees	2.0
CCPE-4afbe	2.0		So I would say I mean I really do like those films. I like the indie films. I thought the script was a little weak on Bob and the Trees. Otherwise, I mean it's It's pretty good. It's shot really well. The plot's good. A few places the script could have been changed. I don't think people actually sort of talk like that in real life. But apart from that, I thought it was shot really really well.	Bob And The Trees	2.0
CCPE-4afbe	12.0	What about a movie you have seen and just did not like?	Well I remember years and years ago, we watched I watched Sandlot, and I didn't I didn't like one so much.	The Sandlot	-2.0
CCPE-4afbe	21.0	Ok. How did you feel about ant man?	No, I haven't seen it.	Ant-Man	
CCPE-4afbe	22.0		I just The only thing I've seen like super recently is the Mr. Rogers movie the Won't You Be My Neighbor? I thought that was a really really good movie. Sometimes like it got it got to the point like idealizing the points and it's my only really criticisms of it. It was shot really well. There's super cool archival footage in there. The interviews are really good. It was really sort of compelling as well because like it's co-star, the police the policemen on the show, are actually gay.	Won't You Be My Neighbor?	2.0
CCPE-4c26a	13.0	Have you seen The Incredibles 2?	I have not but that's one I would definitely see. I liked the first one.	Incredibles 2	1.0
